relative_path,char,roman_label,frames,is_cropped,signer,type
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_CHHA_to_JA.npz,ज,trans_CHHA_to_JA,40,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\JA_683_701.npz,ज,JA,19,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_JA_to_JHA.npz,झ,trans_JA_to_JHA,40,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\JHA_742_783.npz,झ,JHA,42,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_JHA_to_YAN.npz,ञ,trans_JHA_to_YAN,36,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\YAN_820_852.npz,ञ,YAN,33,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_YAN_to_TA.npz,ट,trans_YAN_to_TA,27,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\TA_880_934.npz,ट,TA,55,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_TA_to_THA.npz,ठ,trans_TA_to_THA,32,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\THA_967_973.npz,ठ,THA,7,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_THA_to_DA.npz,ड,trans_THA_to_DA,42,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\DA_1016_1043.npz,ड,DA,28,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_DA_to_DHA.npz,ढ,trans_DA_to_DHA,31,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\DHA_1075_1101.npz,ढ,DHA,27,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_DHA_to_NA.npz,ण,trans_DHA_to_NA,30,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\NA_1132_1189.npz,ण,NA,58,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_NA_to_TAA.npz,त,trans_NA_to_TAA,21,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\TAA_1211_1249.npz,त,TAA,39,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_TAA_to_THAA.npz,थ,trans_TAA_to_THAA,34,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\THAA_1284_1314.npz,थ,THAA,31,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_THAA_to_DAA.npz,द,trans_THAA_to_DAA,22,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\DAA_1337_1370.npz,द,DAA,34,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_DAA_to_DHAA.npz,ध,trans_DAA_to_DHAA,37,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\DHAA_1408_1443.npz,ध,DHAA,36,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_DHAA_to_NAA.npz,न,trans_DHAA_to_NAA,27,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\NAA_1471_1503.npz,न,NAA,33,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_NAA_to_PA.npz,प,trans_NAA_to_PA,24,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\PA_1528_1573.npz,प,PA,46,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_PA_to_PHA.npz,फ,trans_PA_to_PHA,46,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\PHA_1620_1649.npz,फ,PHA,30,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_PHA_to_BA.npz,ब,trans_PHA_to_BA,30,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\BA_1680_1715.npz,ब,BA,36,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_BA_to_BHA.npz,भ,trans_BA_to_BHA,20,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\BHA_1736_1756.npz,भ,BHA,21,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_BHA_to_MA.npz,म,trans_BHA_to_MA,32,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\MA_1789_1806.npz,म,MA,18,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_MA_to_YA.npz,य,trans_MA_to_YA,26,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\YA_1833_1923.npz,य,YA,91,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_YA_to_RA.npz,र,trans_YA_to_RA,43,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\RA_1967_1998.npz,र,RA,32,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_RA_to_LA.npz,ल,trans_RA_to_LA,57,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\LA_2056_2075.npz,ल,LA,20,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_LA_to_WA.npz,व,trans_LA_to_WA,46,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\WA_2122_2171.npz,व,WA,50,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_WA_to_T_SHA.npz,श,trans_WA_to_T_SHA,34,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\T_SHA_2206_2257.npz,श,T_SHA,52,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_T_SHA_to_M_SHA.npz,ष,trans_T_SHA_to_M_SHA,50,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\M_SHA_2308_2337.npz,ष,M_SHA,30,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_M_SHA_to_D_SHA.npz,स,trans_M_SHA_to_D_SHA,24,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\D_SHA_2362_2396.npz,स,D_SHA,35,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_D_SHA_to_HA.npz,ह,trans_D_SHA_to_HA,39,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\HA_2436_2478.npz,ह,HA,43,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_HA_to_KSHA.npz,क्ष,trans_HA_to_KSHA,26,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\KSHA_2505_2631.npz,क्ष,KSHA,127,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_KSHA_to_TRA.npz,त्र,trans_KSHA_to_TRA,19,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\TRA_2651_2703.npz,त्र,TRA,53,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\trans_TRA_to_GYA.npz,ज्ञ,trans_TRA_to_GYA,25,True,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_Prepared\S6_NSL_Consonant_Camera\GYA_2729_2773.npz,ज्ञ,GYA,45,True,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\KA_0_14.npz,क,KA,15,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_KA_to_KHA.npz,ख,trans_KA_to_KHA,16,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\KHA_31_104.npz,ख,KHA,74,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_KHA_to_GA.npz,ग,trans_KHA_to_GA,26,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\GA_131_181.npz,ग,GA,51,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_GA_to_GHA.npz,घ,trans_GA_to_GHA,29,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\GHA_211_258.npz,घ,GHA,48,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_GHA_to_NGA.npz,ङ,trans_GHA_to_NGA,19,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\NGA_278_343.npz,ङ,NGA,66,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_NGA_to_CHA.npz,च,trans_NGA_to_CHA,17,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\CHA_361_424.npz,च,CHA,64,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_CHA_to_CHHA.npz,छ,trans_CHA_to_CHHA,28,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\CHHA_453_514.npz,छ,CHHA,62,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_CHHA_to_JA.npz,ज,trans_CHHA_to_JA,37,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\JA_552_591.npz,ज,JA,40,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_JA_to_JHA.npz,झ,trans_JA_to_JHA,40,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\JHA_632_667.npz,झ,JHA,36,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_JHA_to_YAN.npz,ञ,trans_JHA_to_YAN,26,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\YAN_694_737.npz,ञ,YAN,44,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_YAN_to_TA.npz,ट,trans_YAN_to_TA,19,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\TA_757_799.npz,ट,TA,43,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_TA_to_THA.npz,ठ,trans_TA_to_THA,28,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\THA_828_864.npz,ठ,THA,37,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_THA_to_DA.npz,ड,trans_THA_to_DA,20,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\DA_885_928.npz,ड,DA,44,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_DA_to_DHA.npz,ढ,trans_DA_to_DHA,31,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\DHA_960_997.npz,ढ,DHA,38,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_DHA_to_NA.npz,ण,trans_DHA_to_NA,28,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\NA_1026_1057.npz,ण,NA,32,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_NA_to_TAA.npz,त,trans_NA_to_TAA,27,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\TAA_1085_1123.npz,त,TAA,39,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_TAA_to_THAA.npz,थ,trans_TAA_to_THAA,30,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\THAA_1154_1188.npz,थ,THAA,35,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_THAA_to_DAA.npz,द,trans_THAA_to_DAA,21,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\DAA_1210_1229.npz,द,DAA,20,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_DAA_to_DHAA.npz,ध,trans_DAA_to_DHAA,55,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\DHAA_1285_1326.npz,ध,DHAA,42,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_DHAA_to_NAA.npz,न,trans_DHAA_to_NAA,22,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\NAA_1349_1422.npz,न,NAA,74,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_NAA_to_PA.npz,प,trans_NAA_to_PA,36,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\PA_1459_1505.npz,प,PA,47,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_PA_to_PHA.npz,फ,trans_PA_to_PHA,23,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\PHA_1529_1572.npz,फ,PHA,44,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_PHA_to_BA.npz,ब,trans_PHA_to_BA,37,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\BA_1610_1656.npz,ब,BA,47,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_BA_to_BHA.npz,भ,trans_BA_to_BHA,20,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\BHA_1677_1714.npz,भ,BHA,38,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_BHA_to_MA.npz,म,trans_BHA_to_MA,20,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\MA_1735_1738.npz,म,MA,4,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_MA_to_YA.npz,य,trans_MA_to_YA,76,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\YA_1815_1849.npz,य,YA,35,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_YA_to_RA.npz,र,trans_YA_to_RA,21,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\RA_1871_1909.npz,र,RA,39,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_RA_to_LA.npz,ल,trans_RA_to_LA,27,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\LA_1937_1971.npz,ल,LA,35,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_LA_to_WA.npz,व,trans_LA_to_WA,24,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\WA_1996_2038.npz,व,WA,43,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_WA_to_T_SHA.npz,श,trans_WA_to_T_SHA,52,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\T_SHA_2091_2118.npz,श,T_SHA,28,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_T_SHA_to_M_SHA.npz,ष,trans_T_SHA_to_M_SHA,20,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\M_SHA_2139_2172.npz,ष,M_SHA,34,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_M_SHA_to_D_SHA.npz,स,trans_M_SHA_to_D_SHA,14,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\D_SHA_2187_2231.npz,स,D_SHA,45,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_D_SHA_to_HA.npz,ह,trans_D_SHA_to_HA,27,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\HA_2259_2283.npz,ह,HA,25,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_HA_to_TRA.npz,त्र,trans_HA_to_TRA,25,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\TRA_2309_2343.npz,त्र,TRA,35,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\trans_TRA_to_GYA.npz,ज्ञ,trans_TRA_to_GYA,16,False,S6,transition
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\KSHA_2313_2339.npz,क्ष,KSHA,27,False,S6,sign
sequences\NSL_Consonant_Multi\S6_NSL_Consonant_RealWorld\S6_NSL_Consonant_Unprepared\GYA_2360_2372.npz,ज्ञ,GYA,13,False,S6,sign
